Year,Units,Doller
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars,
2016,Dollars,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Percentage,
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
2016,Dollars (millions),
